"","id","long","lat","order","hole","piece","group","BU_CODE","BU_NAAM","WK_CODE","GM_CODE","GM_NAAM","IND_WBI","WATER","POSTCODE","DEK_PERC","OAD","STED","AANT_INW","AANT_MAN","AANT_VROUW","P_00_14_JR","P_15_24_JR","P_25_44_JR","P_45_64_JR","P_65_EO_JR","P_ONGEHUWD","P_GEHUWD","P_GESCHEID","P_VERWEDUW","GEBOO_TOT","P_GEBOO","STERFT_TOT","P_STERFT","BEV_DICHTH","AANTAL_HH","P_EENP_HH","P_HH_Z_K","P_HH_M_K","GEM_HH_GR","P_WEST_AL","P_N_W_AL","P_MAROKKO","P_ANT_ARU","P_SURINAM","P_TURKIJE","P_OVER_NW","A_BED_A","A_BED_BF","A_BED_GI","A_BED_HJ","A_BED_KL","A_BED_MN","A_BED_RU","A_BEDV","WONINGEN","WOZ","P_1GEZW","P_MGEZW","P_KOOPWON","P_HUURWON","P_HUKO_ONB","P_WONT2000","P_WONV2000","G_GAS_TOT","G_GAS_APP","G_GAS_TUS","G_GAS_HOEK","G_GAS_21K","G_GAS_VRY","G_GAS_HU","G_GAS_KO","P_STADVERW","G_ELEK_TOT","G_ELEK_APP","G_ELEK_TUS","G_ELEK_HOE","G_ELEK_21K","G_ELEK_VRY","G_ELE_HU","G_ELE_KO","AANT_INK","INK_ONTV","INK_INW","P_LAAGINKP","P_HOOGINKP","P_LAAGINKH","P_HOOGINKH","P_LIK_HH","P_SOCMINH","AO_UIT_TOT","WW_UIT_TOT","WWB_UITTOT","P_ACTIEF","A_SOZ_OW","AUTO_TOT","AUTO_HH","AUTO_LAND","BEDR_AUTO","MOTOR_2W","A_LFTJ6J","A_LFTO6J","A_BST_B","A_BST_NB","AF_ARTSPR","AV1_ARTSPR","AV3_ARTSPR","AV5_ARTSPR","AF_APOTH","AF_ZIEK_I","AV5_ZIEK_I","AV10ZIEK_I","AV20ZIEK_I","AF_ZIEK_E","AV5_ZIEK_E","AV10ZIEK_E","AV20ZIEK_E","AF_SUPERM","AV1_SUPERM","AV3_SUPERM","AV5_SUPERM","AF_DAGLMD","AV1_DAGLMD","AV3_DAGLMD","AV5_DAGLMD","AF_WARENH","AV5_WARENH","AV10WARENH","AV20WARENH","AF_CAFE","AV1_CAFE","AV3_CAFE","AV5_CAFE","AF_CAFTAR","AV1_CAFTAR","AV3_CAFTAR","AV5_CAFTAR","AF_RESTAU","AV1_RESTAU","AV3_RESTAU","AV5_RESTAU","AF_HOTEL","AV5_HOTEL","AV10_HOTEL","AV20_HOTEL","AF_KDV","AV1_KDV","AV3_KDV","AV5_KDV","AF_BSO","AV1_BSO","AV3_BSO","AV5_BSO","AF_ONDBAS","AV1_ONDBAS","AV3_ONDBAS","AV5_ONDBAS","AF_ONDVRT","AV3_ONDVRT","AV5_ONDVRT","AV10ONDVRT","AF_ONDVMB","AV3_ONDVMB","AV5_ONDVMB","AV10ONDVMB","AF_ONDHV","AV3_ONDHV","AV5_ONDHV","AV10_ONDHV","AF_BRANDW","AF_OPRITH","AF_TREINST","AF_OVERST","AF_ZWEMB","AF_IJSBAAN","AF_BIBLIO","AF_BIOS","AV5_BIOS","AV10_BIOS","AV20_BIOS","AF_SAUNA","AF_ZONBNK","AF_ATTRAC","AV10ATTRAC","AV20ATTRAC","AV50ATTRAC","AF_PODIUM","AV5_PODIUM","AV10PODIUM","AV20PODIUM","AF_POP","OPP_TOT","OPP_LAND","OPP_WATER"
"403","3148",5.76181158606271,51.9858955286555,30,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"404","3148",5.76076421589554,51.9874091182759,31,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"405","3148",5.76037601842192,51.9877888918917,32,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"406","3148",5.75891898995049,51.9882767458011,33,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"407","3148",5.75802977167299,51.9873771711619,34,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"408","3148",5.75394785309461,51.9890554020949,35,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"409","3148",5.75289120431412,51.9894606768385,36,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"410","3148",5.75165309551807,51.9899356096948,37,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"411","3148",5.74799942381406,51.9920483845962,38,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"412","3148",5.74795641372946,51.9919622757606,39,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"413","3148",5.74542865043689,51.992873413184,40,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"414","3148",5.7429009327515,51.9936308347649,41,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"415","3148",5.74272206474192,51.9936844681166,42,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"416","3148",5.7390462598891,51.995097831931,43,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"417","3148",5.73807209607402,51.9984644135551,44,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"418","3148",5.74464605677712,51.9990289552891,45,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"419","3148",5.74548277484699,52.0003964356948,46,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"420","3148",5.74550647161726,52.0004573226257,47,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
"421","3148",5.74998304279384,52.0081359144623,48,FALSE,"1","3148.1","BU02740006","Verspreide huizen Renkumse Heide","WK027400","GM0274","Renkum",1,"NEE","6866",5,192,5,90,50,40,16,9,25,25,25,41,57,1,1,0,0,0,0,14,35,14,51,35,2.5,8,0,NA,NA,NA,NA,NA,5,5,5,0,0,5,0,25,37,NA,92,8,70,30,0,97,3,2250,NA,NA,NA,NA,2250,1350,2650,0,4550,NA,NA,NA,NA,4850,3000,5100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,20,45,NA,NA,20,0,15,35,35,10,2.5,0,1.8,3.3,2.4,8.7,0,0.8,6.8,11.1,0,0,3,2.4,0,1.7,4,1.6,0.1,3.7,13.9,4,0.9,4.7,24.6,2.5,0,1.1,1.7,2,0.1,3.8,10,1.4,0.2,5.3,12.8,1.4,5.3,19.9,52.6,1.7,0.1,4.7,9.3,1.7,0,4.8,7.9,1.7,0,3.9,7.1,3.9,0.3,0.8,6.9,3.9,0.3,0.8,6.6,3.9,0.3,0.8,3.4,2.4,0.9,5,9.6,3.1,27.7,3.5,6.5,0,2.3,7,16.1,8.8,11.1,0.2,3.8,25.5,8.4,0,1.8,12,10.9,655,655,0
